Sentence #,Word,Tag
Sentence: 745,practical,e-2-i
Sentence: 745,mathematical,e-2-i
Sentence: 745,calculations,e-2-i
Sentence: 745,.,o
Sentence: 746,The,e-1-b
Sentence: 746,Abbey,e-1-i
Sentence: 746,School,e-1-i
Sentence: 746,offers,r-b
Sentence: 746,education,e-2-b
Sentence: 746,for,e-2-i
Sentence: 746,girls,e-2-i
Sentence: 746,aged,e-2-i
Sentence: 746,3,e-2-i
Sentence: 746,to,e-2-i
Sentence: 746,18,e-2-i
Sentence: 746,.,o
Sentence: 747,The,o
Sentence: 747,Abbey,o
Sentence: 747,School,o
Sentence: 747,offers,o
Sentence: 747,education,o
Sentence: 747,for,o
Sentence: 747,girls,e-1-b
Sentence: 747,aged,r-b
Sentence: 747,3,e-2-b
Sentence: 747,to,e-2-i
Sentence: 747,18,e-2-i
Sentence: 747,.,o
Sentence: 748,And,o
Sentence: 748,at,e-1-b
Sentence: 748,least,e-1-i
Sentence: 748,fifteen,e-1-i
Sentence: 748,inmates,e-1-i
Sentence: 748,on,e-2-b
Sentence: 748,the,e-2-i
Sentence: 748,Nusakambangan,e-2-i
Sentence: 748,prison,e-2-i
Sentence: 748,island,e-2-i
Sentence: 748,near,e-2-i
Sentence: 748,Pangandaran,e-2-i
Sentence: 748,were,o
Sentence: 748,also,o
Sentence: 748,missing,r-b
Sentence: 748,.,o
Sentence: 749,However,o
Sentence: 749,",",o
Sentence: 749,escape,e-1-b
Sentence: 749,mutants,e-1-i
Sentence: 749,are,o
Sentence: 749,often,o
Sentence: 749,generated,r-b
Sentence: 749,for,o
Sentence: 749,the,e-2-b
Sentence: 749,former,e-2-i
Sentence: 749,drug,e-2-i
Sentence: 749,and,e-2-i
Sentence: 749,less,e-2-i
Sentence: 749,frequently,e-2-i
Sentence: 749,for,e-2-i
Sentence: 749,the,e-2-i
Sentence: 749,latter,e-2-i
Sentence: 749,drug,e-2-i
Sentence: 749,.,e-2-i
Sentence: 750,Pitt,e-1-b
Sentence: 750,spoke,r-b
Sentence: 750,out,o
Sentence: 750,against,o
Sentence: 750,the,e-2-b
Sentence: 750,Convention,e-2-i
Sentence: 750,of,e-2-i
Sentence: 750,El,e-2-i
Sentence: 750,Pardo,e-2-i
Sentence: 750,which,o
Sentence: 750,aimed,o
Sentence: 750,to,o
Sentence: 750,settle,o
Sentence: 750,the,o
Sentence: 750,dispute,o
Sentence: 750,peacefully,o
Sentence: 750,.,o
Sentence: 751,Pitt,o
Sentence: 751,spoke,o
Sentence: 751,out,o
Sentence: 751,against,o
Sentence: 751,the,e-1-b
Sentence: 751,Convention,e-1-i
Sentence: 751,of,e-1-i
Sentence: 751,El,e-1-i
Sentence: 751,Pardo,e-1-i
Sentence: 751,which,o
Sentence: 751,aimed,r-b
Sentence: 751,to,o
Sentence: 751,settle,e-2-b
Sentence: 751,the,e-2-i
Sentence: 751,dispute,e-2-i
Sentence: 751,peacefully,e-2-i
Sentence: 751,.,o
Sentence: 752,Not,e-1-b
Sentence: 752,only,e-1-i
Sentence: 752,the,e-1-i
Sentence: 752,plant,e-1-i
Sentence: 752,itself,e-1-i
Sentence: 752,",",e-1-i
Sentence: 752,but,e-1-i
Sentence: 752,the,e-1-i
Sentence: 752,entire,e-1-i
Sentence: 752,living,e-1-i
Sentence: 752,infrastructure,e-1-i
Sentence: 752,were,o
Sentence: 752,built,r-b
Sentence: 752,in,e-2-b
Sentence: 752,a,e-2-i
Sentence: 752,short,e-2-i
Sentence: 752,time,e-2-i
Sentence: 752,.,o
Sentence: 753,Even,o
Sentence: 753,though,o
Sentence: 753,he,o
Sentence: 753,knew,o
Sentence: 753,about,o
Sentence: 753,voice,o
Sentence: 753,acting,o
Sentence: 753,",",o
Sentence: 753,Scott,e-1-b
Sentence: 753,pursued,r-b
Sentence: 753,the,e-2-b
Sentence: 753,theater,e-2-i
Sentence: 753,.,o
Sentence: 754,All,e-1-b
Sentence: 754,faculty,e-1-i
Sentence: 754,and,o
Sentence: 754,staff,o
Sentence: 754,have,r-b
Sentence: 754,access,e-2-b
Sentence: 754,to,e-2-i
Sentence: 754,a,e-2-i
Sentence: 754,GroupWise,e-2-i
Sentence: 754,e-mail,e-2-i
Sentence: 754,system,e-2-i
Sentence: 754,.,o
Sentence: 755,All,o
Sentence: 755,faculty,o
Sentence: 755,and,o
Sentence: 755,staff,e-1-b
Sentence: 755,have,r-b
Sentence: 755,access,e-2-b
Sentence: 755,to,e-2-i
Sentence: 755,a,e-2-i
Sentence: 755,GroupWise,e-2-i
Sentence: 755,e-mail,e-2-i
Sentence: 755,system,e-2-i
Sentence: 755,.,o
Sentence: 756,Caldor,o
Sentence: 756,relied,o
Sentence: 756,heavily,o
Sentence: 756,on,o
Sentence: 756,a,e-1-b
Sentence: 756,weekly,e-1-i
Sentence: 756,multi-color,e-1-i
Sentence: 756,sales,e-1-i
Sentence: 756,flyer,e-1-i
Sentence: 756,to,o
Sentence: 756,generate,r-b
Sentence: 756,business,e-2-b
Sentence: 756,.,o
Sentence: 757,Flyers,e-1-b
Sentence: 757,were,o
Sentence: 757,distributed,r-b
Sentence: 757,weekly,o
Sentence: 757,to,e-2-b
Sentence: 757,advertise,e-2-i
Sentence: 757,sales,e-2-i
Sentence: 757,that,e-2-i
Sentence: 757,ran,e-2-i
Sentence: 757,from,e-2-i
Sentence: 757,Sunday,e-2-i
Sentence: 757,through,e-2-i
Sentence: 757,Saturday,e-2-i
Sentence: 757,.,o
Sentence: 758,Flyers,e-1-b
Sentence: 758,were,o
Sentence: 758,distributed,o
Sentence: 758,weekly,o
Sentence: 758,to,o
Sentence: 758,advertise,r-b
Sentence: 758,sales,e-2-b
Sentence: 758,that,e-2-i
Sentence: 758,ran,e-2-i
Sentence: 758,from,e-2-i
Sentence: 758,Sunday,e-2-i
Sentence: 758,through,e-2-i
Sentence: 758,Saturday,e-2-i
Sentence: 758,.,o
Sentence: 759,Flyers,o
Sentence: 759,were,o
Sentence: 759,distributed,o
Sentence: 759,weekly,o
Sentence: 759,to,o
Sentence: 759,advertise,o
Sentence: 759,sales,e-1-b
Sentence: 759,that,o
Sentence: 759,ran,r-b
Sentence: 759,from,e-2-b
Sentence: 759,Sunday,e-2-i
Sentence: 759,through,e-2-i
Sentence: 759,Saturday,e-2-i
Sentence: 759,.,o
Sentence: 760,Kiyoko,e-1-b
Sentence: 760,can,o
Sentence: 760,be,o
Sentence: 760,written,r-b
Sentence: 760,many,e-2-b
Sentence: 760,different,e-2-i
Sentence: 760,using,e-2-i
Sentence: 760,different,e-2-i
Sentence: 760,kanji,e-2-i
Sentence: 760,characters,e-2-i
Sentence: 760,.,e-2-i
Sentence: 761,His,o
Sentence: 761,Classics,o
Sentence: 761,had,o
Sentence: 761,lapsed,o
Sentence: 761,since,o
Sentence: 761,school,o
Sentence: 761,",",o
Sentence: 761,and,o
Sentence: 761,he,o
Sentence: 761,spent,o
Sentence: 761,the,o
Sentence: 761,autumn,o
Sentence: 761,term,o
Sentence: 761,at,o
Sentence: 761,home,o
Sentence: 761,studying,r-b
Sentence: 761,Greek,e-1-b
Sentence: 761,with,e-1-i
Sentence: 761,a,e-2-b
Sentence: 761,tutor,e-2-i
Sentence: 761,.,o
Sentence: 762,Nevertheless,o
Sentence: 762,",",o
Sentence: 762,some,e-1-b
Sentence: 762,consider,r-b
Sentence: 762,that,e-2-b
Sentence: 762,the,e-2-i
Sentence: 762,earldoms,e-2-i
Sentence: 762,named,e-2-i
Sentence: 762,after,e-2-i
Sentence: 762,counties,e-2-i
Sentence: 762,retain,e-2-i
Sentence: 762,more,e-2-i
Sentence: 762,prestige,e-2-i
Sentence: 762,.,o
Sentence: 763,The,e-1-b
Sentence: 763,uniforms,e-1-i
Sentence: 763,were,o
Sentence: 763,designed,r-b
Sentence: 763,by,o
Sentence: 763,Canadian,o
Sentence: 763,fashion,o
Sentence: 763,designer,o
Sentence: 763,Debbie,e-2-b
Sentence: 763,Shuchat,e-2-i
Sentence: 763,.,o
Sentence: 764,Swinburne,e-1-b
Sentence: 764,has,o
Sentence: 764,attempted,r-b
Sentence: 764,to,e-2-b
Sentence: 764,reassert,e-2-i
Sentence: 764,classical,e-2-i
Sentence: 764,Christian,e-2-i
Sentence: 764,beliefs,e-2-i
Sentence: 764,with,e-2-i
Sentence: 764,an,e-2-i
Sentence: 764,apologetic,e-2-i
Sentence: 764,method,e-2-i
Sentence: 764,that,e-2-i
Sentence: 764,he,e-2-i
Sentence: 764,believes,e-2-i
Sentence: 764,is,e-2-i
Sentence: 764,compatible,e-2-i
Sentence: 764,with,e-2-i
Sentence: 764,contemporary,e-2-i
Sentence: 764,science,e-2-i
Sentence: 764,.,o
Sentence: 765,Swinburne,e-1-b
Sentence: 765,has,o
Sentence: 765,attempted,o
Sentence: 765,to,o
Sentence: 765,reassert,r-b
Sentence: 765,classical,e-2-b
Sentence: 765,Christian,e-2-i
Sentence: 765,beliefs,e-2-i
Sentence: 765,with,e-2-i
Sentence: 765,an,e-2-i
Sentence: 765,apologetic,e-2-i
Sentence: 765,method,e-2-i
Sentence: 765,that,e-2-i
Sentence: 765,he,e-2-i
Sentence: 765,believes,e-2-i
Sentence: 765,is,e-2-i
Sentence: 765,compatible,e-2-i
Sentence: 765,with,e-2-i
Sentence: 765,contemporary,e-2-i
Sentence: 765,science,e-2-i
Sentence: 765,.,o
Sentence: 766,Swinburne,e-1-b
Sentence: 766,has,o
Sentence: 766,attempted,o
Sentence: 766,to,o
Sentence: 766,reassert,o
Sentence: 766,classical,o
Sentence: 766,Christian,o
Sentence: 766,beliefs,o
Sentence: 766,with,o
Sentence: 766,an,o
Sentence: 766,apologetic,o
Sentence: 766,method,o
Sentence: 766,that,o
Sentence: 766,he,o
Sentence: 766,believes,r-b
Sentence: 766,is,o
Sentence: 766,compatible,e-2-b
Sentence: 766,with,e-2-i
Sentence: 766,contemporary,e-2-i
Sentence: 766,science,e-2-i
Sentence: 766,.,o
Sentence: 767,Thus,o
Sentence: 767,",",o
Sentence: 767,according,r-b
Sentence: 767,to,o
Sentence: 767,Samaritan,e-1-b
Sentence: 767,tradition,e-1-i
Sentence: 767,",",o
Sentence: 767,the,e-2-b
Sentence: 767,region,e-2-i
Sentence: 767,was,e-2-i
Sentence: 767,named,e-2-i
Sentence: 767,Samaria,e-2-i
Sentence: 767,after,e-2-i
Sentence: 767,them,e-2-i
Sentence: 767,",",o
Sentence: 767,not,o
Sentence: 767,vice,o
Sentence: 767,versa,o
Sentence: 767,.,o
Sentence: 768,Web-footed,e-1-b
Sentence: 768,geckos,e-1-i
Sentence: 768,",",o
Sentence: 768,in,o
Sentence: 768,the,o
Sentence: 768,genus,o
Sentence: 768,palmatogecko,o
Sentence: 768,are,o
Sentence: 768,two,o
Sentence: 768,species,o
Sentence: 768,of,o
Sentence: 768,Gecko,o
Sentence: 768,that,o
Sentence: 768,live,r-b
Sentence: 768,in,e-2-b
Sentence: 768,the,e-2-i
Sentence: 768,Namib,e-2-i
Sentence: 768,Desert,e-2-i
Sentence: 768,.,o
Sentence: 769,Web-footed,o
Sentence: 769,geckos,o
Sentence: 769,",",o
Sentence: 769,in,o
Sentence: 769,the,e-1-b
Sentence: 769,genus,e-1-i
Sentence: 769,palmatogecko,e-1-i
Sentence: 769,are,o
Sentence: 769,two,o
Sentence: 769,species,o
Sentence: 769,of,o
Sentence: 769,Gecko,o
Sentence: 769,that,o
Sentence: 769,live,r-b
Sentence: 769,in,e-2-b
Sentence: 769,the,e-2-i
Sentence: 769,Namib,e-2-i
Sentence: 769,Desert,e-2-i
Sentence: 769,.,o
Sentence: 770,Web-footed,o
Sentence: 770,geckos,o
Sentence: 770,",",o
Sentence: 770,in,o
Sentence: 770,the,o
Sentence: 770,genus,o
Sentence: 770,palmatogecko,o
Sentence: 770,are,o
Sentence: 770,two,e-1-b
Sentence: 770,species,e-1-i
Sentence: 770,of,e-1-i
Sentence: 770,Gecko,e-1-i
Sentence: 770,that,o
Sentence: 770,live,r-b
Sentence: 770,in,e-2-b
Sentence: 770,the,e-2-i
Sentence: 770,Namib,e-2-i
Sentence: 770,Desert,e-2-i
Sentence: 770,.,o
Sentence: 771,Air,e-1-b
Sentence: 771,Canada,e-1-i
Sentence: 771,has,o
Sentence: 771,made,o
Sentence: 771,a,o
Sentence: 771,change,o
Sentence: 771,in,o
Sentence: 771,uniform,e-2-b
Sentence: 771,by,o
Sentence: 771,changing,r-b
Sentence: 771,the,o
Sentence: 771,dark,o
Sentence: 771,green,o
Sentence: 771,for,o
Sentence: 771,a,o
Sentence: 771,midnight,o
Sentence: 771,blue,o
Sentence: 771,colour,o
Sentence: 771,.,o
Sentence: 772,Air,e-1-b
Sentence: 772,Canada,e-1-i
Sentence: 772,has,o
Sentence: 772,made,o
Sentence: 772,a,o
Sentence: 772,change,o
Sentence: 772,in,o
Sentence: 772,uniform,o
Sentence: 772,by,o
Sentence: 772,changing,r-b
Sentence: 772,the,e-2-b
Sentence: 772,dark,e-2-i
Sentence: 772,green,e-2-i
Sentence: 772,for,o
Sentence: 772,a,o
Sentence: 772,midnight,o
Sentence: 772,blue,o
Sentence: 772,colour,o
Sentence: 772,.,o
Sentence: 773,Licensed,e-1-b
Sentence: 773,brands,e-1-i
Sentence: 773,include,r-b
Sentence: 773,Disney,e-2-b
Sentence: 773,",",o
Sentence: 773,Marvel,o
Sentence: 773,",",o
Sentence: 773,Mattel,o
Sentence: 773,and,o
Sentence: 773,Nickelodeon,o
Sentence: 773,.,o
Sentence: 774,Licensed,e-1-b
Sentence: 774,brands,e-1-i
Sentence: 774,include,r-b
Sentence: 774,Disney,o
Sentence: 774,",",o
Sentence: 774,Marvel,e-2-b
Sentence: 774,",",o
Sentence: 774,Mattel,o
Sentence: 774,and,o
Sentence: 774,Nickelodeon,o
Sentence: 774,.,o
Sentence: 775,Licensed,e-1-b
Sentence: 775,brands,e-1-i
Sentence: 775,include,r-b
Sentence: 775,Disney,o
Sentence: 775,",",o
Sentence: 775,Marvel,o
Sentence: 775,",",o
Sentence: 775,Mattel,e-2-b
Sentence: 775,and,o
Sentence: 775,Nickelodeon,o
Sentence: 775,.,o
Sentence: 776,Licensed,e-1-b
Sentence: 776,brands,e-1-i
Sentence: 776,include,r-b
Sentence: 776,Disney,o
Sentence: 776,",",o
Sentence: 776,Marvel,o
Sentence: 776,",",o
Sentence: 776,Mattel,o
Sentence: 776,and,o
Sentence: 776,Nickelodeon,e-2-b
Sentence: 776,.,o
Sentence: 777,Muslim,e-1-b
Sentence: 777,influence,e-1-i
Sentence: 777,played,r-b
Sentence: 777,a,e-2-b
Sentence: 777,part,e-2-i
Sentence: 777,in,e-2-i
Sentence: 777,the,e-2-i
Sentence: 777,initiation,e-2-i
Sentence: 777,of,e-2-i
Sentence: 777,iconoclasm,e-2-i
Sentence: 777,and,e-2-i
Sentence: 777,their,e-2-i
Sentence: 777,conquests,e-2-i
Sentence: 777,caused,e-2-i
Sentence: 777,the,e-2-i
Sentence: 777,iconoclasm,e-2-i
Sentence: 777,in,e-2-i
Sentence: 777,the,e-2-i
Sentence: 777,Byzantine,e-2-i
Sentence: 777,Empire,e-2-i
Sentence: 777,.,o
Sentence: 778,Muslim,o
Sentence: 778,influence,o
Sentence: 778,played,o
Sentence: 778,a,o
Sentence: 778,part,o
Sentence: 778,in,o
Sentence: 778,the,o
Sentence: 778,initiation,o
Sentence: 778,of,o
Sentence: 778,iconoclasm,o
Sentence: 778,and,o
Sentence: 778,their,e-1-b
Sentence: 778,conquests,e-1-i
Sentence: 778,caused,r-b
Sentence: 778,the,e-2-b
Sentence: 778,iconoclasm,e-2-i
Sentence: 778,in,e-2-i
Sentence: 778,the,e-2-i
Sentence: 778,Byzantine,e-2-i
Sentence: 778,Empire,e-2-i
Sentence: 778,.,o
Sentence: 779,The,e-1-b
Sentence: 779,same,e-1-i
Sentence: 779,period,e-1-i
Sentence: 779,saw,r-b
Sentence: 779,the,e-2-b
Sentence: 779,first,e-2-i
Sentence: 779,outbreaks,e-2-i
Sentence: 779,of,e-2-i
Sentence: 779,sectarian,e-2-i
Sentence: 779,riots,e-2-i
Sentence: 779,",",o
Sentence: 779,which,o
Sentence: 779,have,o
Sentence: 779,recurred,o
Sentence: 779,regularly,o
Sentence: 779,since,o
Sentence: 779,.,o
Sentence: 780,Still,o
Sentence: 780,",",o
Sentence: 780,Gerard,e-1-b
Sentence: 780,is,o
Sentence: 780,given,o
Sentence: 780,48,o
Sentence: 780,hours,o
Sentence: 780,to,o
Sentence: 780,leave,r-b
Sentence: 780,the,e-2-b
Sentence: 780,country,e-2-i
Sentence: 780,.,o
Sentence: 781,The,e-1-b
Sentence: 781,L16S,e-1-i
Sentence: 781,was,o
Sentence: 781,an,o
Sentence: 781,engine,o
Sentence: 781,that,o
Sentence: 781,was,o
Sentence: 781,used,r-b
Sentence: 781,in,o
Sentence: 781,the,e-2-b
Sentence: 781,910,e-2-i
Sentence: 781,bluebird,e-2-i
Sentence: 781,Sedan,e-2-i
Sentence: 781,.,o
Sentence: 782,The,o
Sentence: 782,L16S,o
Sentence: 782,was,o
Sentence: 782,an,e-1-b
Sentence: 782,engine,e-1-i
Sentence: 782,that,o
Sentence: 782,was,o
Sentence: 782,used,r-b
Sentence: 782,in,o
Sentence: 782,the,e-2-b
Sentence: 782,910,e-2-i
Sentence: 782,bluebird,e-2-i
Sentence: 782,Sedan,e-2-i
Sentence: 782,.,o
Sentence: 783,Both,e-1-b
Sentence: 783,monsters,e-1-i
Sentence: 783,were,o
Sentence: 783,swallowed,r-b
Sentence: 783,up,o
Sentence: 783,into,e-2-b
Sentence: 783,the,e-2-i
Sentence: 783,Earth,e-2-i
Sentence: 783,'s,e-2-i
Sentence: 783,crust,e-2-i
Sentence: 783,.,o
Sentence: 784,This,e-1-b
Sentence: 784,reaction,e-1-i
Sentence: 784,can,r-b
Sentence: 784,produce,r-i
Sentence: 784,the,e-2-b
Sentence: 784,S,e-2-i
Sentence: 784,enantiomer,e-2-i
Sentence: 784,with,e-2-i
Sentence: 784,>,e-2-i
Sentence: 784,90,e-2-i
Sentence: 784,%,e-2-i
Sentence: 784,selectivity,e-2-i
Sentence: 784,.,o
Sentence: 785,The,e-1-b
Sentence: 785,marriage,e-1-i
Sentence: 785,led,r-b
Sentence: 785,to,o
Sentence: 785,an,e-2-b
Sentence: 785,intimate,e-2-i
Sentence: 785,friendship,e-2-i
Sentence: 785,with,e-2-i
Sentence: 785,Cromwell,e-2-i
Sentence: 785,.,o
Sentence: 786,To,o
Sentence: 786,be,o
Sentence: 786,implemented,o
Sentence: 786,starting,r-b
Sentence: 786,school,e-1-b
Sentence: 786,year,e-1-i
Sentence: 786,2000-2001,e-1-i
Sentence: 786,are,o
Sentence: 786,the,e-2-b
Sentence: 786,courses,e-2-i
Sentence: 786,Math,e-2-i
Sentence: 786,3-A,e-2-i
Sentence: 786,and,e-2-i
Sentence: 786,Math,e-2-i
Sentence: 786,3-B,e-2-i
Sentence: 786,.,o
Sentence: 787,The,e-1-b
Sentence: 787,tracks,e-1-i
Sentence: 787,were,o
Sentence: 787,removed,r-b
Sentence: 787,in,e-2-b
Sentence: 787,1980,e-2-i
Sentence: 787,",",o
Sentence: 787,and,o
Sentence: 787,the,o
Sentence: 787,railway,o
Sentence: 787,embankment,o
Sentence: 787,is,o
Sentence: 787,nowadays,o
Sentence: 787,used,o
Sentence: 787,as,o
Sentence: 787,a,o
Sentence: 787,cycling,o
Sentence: 787,and,o
Sentence: 787,hiking,o
Sentence: 787,path,o
Sentence: 787,.,o
Sentence: 788,At,o
Sentence: 788,first,o
Sentence: 788,",",o
Sentence: 788,Robin,e-1-b
Sentence: 788,thinks,o
Sentence: 788,of,o
Sentence: 788,her,o
Sentence: 788,as,o
Sentence: 788,a,o
Sentence: 788,pest,o
Sentence: 788,",",o
Sentence: 788,but,o
Sentence: 788,later,o
Sentence: 788,comes,r-b
Sentence: 788,to,o
Sentence: 788,enjoy,e-2-b
Sentence: 788,her,e-2-i
Sentence: 788,company,e-2-i
Sentence: 788,.,o
Sentence: 789,When,o
Sentence: 789,the,e-1-b
Sentence: 789,quarterback,e-1-i
Sentence: 789,has,r-b
Sentence: 789,the,e-2-b
Sentence: 789,ball,e-2-i
Sentence: 789,the,o
Sentence: 789,Playmaker,o
Sentence: 789,Tool,o
Sentence: 789,can,o
Sentence: 789,be,o
Sentence: 789,used,o
Sentence: 789,to,o
Sentence: 789,make,o
Sentence: 789,receivers,o
Sentence: 789,alter,o
Sentence: 789,their,o
Sentence: 789,routes,o
Sentence: 789,mid-play,o
Sentence: 789,.,o
Sentence: 790,The,e-1-b
Sentence: 790,stadium,e-1-i
Sentence: 790,was,o
Sentence: 790,confirmed,r-b
Sentence: 790,to,o
Sentence: 790,host,e-2-b
Sentence: 790,the,e-2-i
Sentence: 790,63rd,e-2-i
Sentence: 790,Miss,e-2-i
Sentence: 790,Universe,e-2-i
Sentence: 790,pageant,e-2-i
Sentence: 790,.,e-2-i
Sentence: 791,The,e-1-b
Sentence: 791,stadium,e-1-i
Sentence: 791,was,o
Sentence: 791,confirmed,o
Sentence: 791,to,o
Sentence: 791,host,r-b
Sentence: 791,the,e-2-b
Sentence: 791,63rd,e-2-i
Sentence: 791,Miss,e-2-i
Sentence: 791,Universe,e-2-i
Sentence: 791,pageant,e-2-i
Sentence: 791,.,o
Sentence: 792,The,e-1-b
Sentence: 792,Salvation,e-1-i
Sentence: 792,Army,e-1-i
Sentence: 792,does,o
Sentence: 792,not,o
Sentence: 792,have,o
Sentence: 792,bishops,o
Sentence: 792,but,o
Sentence: 792,have,o
Sentence: 792,appointed,r-b
Sentence: 792,leaders,e-2-b
Sentence: 792,of,e-2-i
Sentence: 792,geographical,e-2-i
Sentence: 792,areas,e-2-i
Sentence: 792,known,e-2-i
Sentence: 792,as,e-2-i
Sentence: 792,Divisional,e-2-i
Sentence: 792,Commanders,e-2-i
Sentence: 792,.,o
Sentence: 793,The,e-1-b
Sentence: 793,Charles,e-1-i
Sentence: 793,City,e-1-i
Sentence: 793,Division,e-1-i
Sentence: 793,was,o
Sentence: 793,dieselized,r-b
Sentence: 793,after,e-2-b
Sentence: 793,a,e-2-i
Sentence: 793,tornado,e-2-i
Sentence: 793,destroyed,e-2-i
Sentence: 793,much,e-2-i
Sentence: 793,of,e-2-i
Sentence: 793,the,e-2-i
Sentence: 793,overhead,e-2-i
Sentence: 793,wire,e-2-i
Sentence: 793,on,e-2-i
Sentence: 793,May,e-2-i
Sentence: 793,15,e-2-i
Sentence: 793,",",e-2-i
Sentence: 793,1968,e-2-i
Sentence: 793,.,e-2-i
Sentence: 794,The,e-1-b
Sentence: 794,train,e-1-i
Sentence: 794,attendant,e-1-i
Sentence: 794,merely,e-2-b
Sentence: 794,stands,r-b
Sentence: 794,and,o
Sentence: 794,allows,o
Sentence: 794,her,o
Sentence: 794,to,o
Sentence: 794,leave,o
Sentence: 794,",",o
Sentence: 794,smiling,o
Sentence: 794,crookedly,o
Sentence: 794,while,o
Sentence: 794,shrugging,o
Sentence: 794,.,o
Sentence: 795,The,e-1-b
Sentence: 795,Academy,e-1-i
Sentence: 795,offered,r-b
Sentence: 795,classes,e-2-b
Sentence: 795,that,e-2-i
Sentence: 795,taught,e-2-i
Sentence: 795,the,e-2-i
Sentence: 795,German,e-2-i
Sentence: 795,language,e-2-i
Sentence: 795,and,e-2-i
Sentence: 795,literature,e-2-i
Sentence: 795,",",e-2-i
Sentence: 795,as,e-2-i
Sentence: 795,well,e-2-i
Sentence: 795,as,e-2-i
Sentence: 795,English,e-2-i
Sentence: 795,.,e-2-i
Sentence: 796,The,e-1-b
Sentence: 796,Venezuelan,e-1-i
Sentence: 796,government,e-1-i
Sentence: 796,declined,r-b
Sentence: 796,to,o
Sentence: 796,appeal,e-2-b
Sentence: 796,the,e-2-i
Sentence: 796,case,e-2-i
Sentence: 796,any,e-2-i
Sentence: 796,further,e-2-i
Sentence: 796,",",o
Sentence: 796,and,o
Sentence: 796,in,o
Sentence: 796,November,o
Sentence: 796,1987,o
Sentence: 796,Bosch,o
Sentence: 796,was,o
Sentence: 796,freed,o
Sentence: 796,.,o
Sentence: 797,The,e-1-b
Sentence: 797,Venezuelan,e-1-i
Sentence: 797,government,e-1-i
Sentence: 797,declined,o
Sentence: 797,to,o
Sentence: 797,appeal,r-b
Sentence: 797,the,e-2-b
Sentence: 797,case,e-2-i
Sentence: 797,any,o
Sentence: 797,further,o
Sentence: 797,",",o
Sentence: 797,and,o
Sentence: 797,in,o
Sentence: 797,November,o
Sentence: 797,1987,o
Sentence: 797,Bosch,o
Sentence: 797,was,o
Sentence: 797,freed,o
Sentence: 797,.,o
Sentence: 798,A,e-1-b
Sentence: 798,Fifth,e-1-i
Sentence: 798,order,e-1-i
Sentence: 798,Fresnel,e-1-i
Sentence: 798,lens,e-1-i
Sentence: 798,manufactured,r-b
Sentence: 798,by,o
Sentence: 798,Parisian,e-2-b
Sentence: 798,glass,e-2-i
Sentence: 798,makers,e-2-i
Sentence: 798,Barbier,e-2-i
Sentence: 798,and,e-2-i
Sentence: 798,Fenestre,e-2-i
Sentence: 798,was,o
Sentence: 798,installed,o
Sentence: 798,in,o
Sentence: 798,the,o
Sentence: 798,lantern,o
Sentence: 798,.,o
Sentence: 799,A,e-1-b
Sentence: 799,Fifth,e-1-i
Sentence: 799,order,e-1-i
Sentence: 799,Fresnel,e-1-i
Sentence: 799,lens,e-1-i
Sentence: 799,manufactured,o
Sentence: 799,by,o
Sentence: 799,Parisian,o
Sentence: 799,glass,o
Sentence: 799,makers,o
Sentence: 799,Barbier,o
Sentence: 799,and,o
Sentence: 799,Fenestre,o
Sentence: 799,was,o
Sentence: 799,installed,r-b
Sentence: 799,in,e-2-b
Sentence: 799,the,e-2-i
Sentence: 799,lantern,e-2-i
Sentence: 799,.,o
Sentence: 800,Across,o
Sentence: 800,the,o
Sentence: 800,mid-south,o
Sentence: 800,",",o
Sentence: 800,tiny,o
Sentence: 800,communities,o
Sentence: 800,of,o
Sentence: 800,autochthonous,o
Sentence: 800,`,o
Sentence: 800,Olekha,e-1-b
Sentence: 800,speakers,e-1-i
Sentence: 800,have,r-b
Sentence: 800,all,e-2-b
Sentence: 800,but,e-2-i
Sentence: 800,disappeared,e-2-i
Sentence: 800,.,o
Sentence: 801,However,o
Sentence: 801,",",o
Sentence: 801,senior,e-1-b
Sentence: 801,administration,e-1-i
Sentence: 801,officials,e-1-i
Sentence: 801,almost,o
Sentence: 801,always,o
Sentence: 801,have,r-b
Sentence: 801,the,e-2-b
Sentence: 801,rank,e-2-i
Sentence: 801,of,e-2-i
Sentence: 801,Assistant,e-2-i
Sentence: 801,.,o
Sentence: 802,KOMO,e-1-b
Sentence: 802,has,r-b
Sentence: 802,a,e-2-b
Sentence: 802,number,e-2-i
Sentence: 802,of,e-2-i
Sentence: 802,broadcast,e-2-i
Sentence: 802,``,e-2-i
Sentence: 802,firsts,e-2-i
Sentence: 802,.,e-2-i
Sentence: 802,'',e-2-i
Sentence: 803,A,e-1-b
Sentence: 803,link,e-1-i
Sentence: 803,between,e-1-i
Sentence: 803,atypical,e-1-i
Sentence: 803,antipsychotics,e-1-i
Sentence: 803,",",e-1-i
Sentence: 803,such,e-1-i
Sentence: 803,as,e-1-i
Sentence: 803,risperidone,e-1-i
Sentence: 803,and,e-1-i
Sentence: 803,quetiapine,e-1-i
Sentence: 803,",",e-1-i
Sentence: 803,and,e-1-i
Sentence: 803,pituitary,e-1-i
Sentence: 803,tumor,e-1-i
Sentence: 803,growth,e-1-i
Sentence: 803,has,o
Sentence: 803,been,o
Sentence: 803,generally,e-2-b
Sentence: 803,reported,r-b
Sentence: 803,.,o
Sentence: 804,Overlooking,o
